DATA,GRUPO,TIPO,ETAPA,TOTAL_IMPRESSOES,TOTAL_CLIQUES,TOTAL_CUSTO,TOTAL_SESSAO,TOTAL_INSCRICOES,TOTAL_MATRICULADOS,LEADS,CTR,CR,CPS,TX_LEADS,TX_INSCRITOS,CPI,TX_MATRICULADOS,CPMAT,CPA
2025-01-15,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,8,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-15,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,33,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-15,META,META,MEIO,28434583,411012,219916.46000300001,228625,4,2,32,0.014454651928603983,0.5562489659669304,0.9619090650759978,0.00013996719518862767,1.749589939857846e-05,54979.115000750004,0.5,109958.23000150001,0.5350609228027405
2025-01-15,SEARCH,DV360,TOPO,19660628,16804,83114.09940599998,860,3,0,1,0.0008547031152819737,0.05117829088312307,96.6443016348837,0.0011627906976744186,0.0034883720930232558,27704.699801999992,0.0,,4.2274386863939435e-06
2025-01-15,SEARCH,OPORTUNIDADES,MEIO,427332,38347,63680.459588,9411,12,1,1111,0.08973584940982655,0.24541685138341982,6.766598617362661,0.11805334183402401,0.001275103602167676,5306.704965666667,0.08333333333333333,63680.459588,1.6606373272485462
2025-01-15,SEARCH,MICROSOFT,TOPO,709478,1321,5018.93,371,0,0,0,0.0018619322938836721,0.2808478425435276,13.52811320754717,0.0,0.0,,,,7.074116463089765e-06
2025-01-15,TIKTOK,TIKTOK,MEIO,19412093,189408,81598.11,71468,0,0,9,0.009757216802948554,0.37732302753843555,1.1417432976996698,0.00012593048637152293,0.0,,,,0.43080603775975673
2025-01-15,DEMAND GEN,DEMAND GEN,FUNDO,7790534,74495,124027.343903,32510,88,1,541,0.0095622456689105,0.4364051278609303,3.8150521040602894,0.016641033528145187,0.0027068594278683482,1409.4016352613637,0.011363636363636364,124027.343903,197.181786809221
2025-01-15,TIKTOK,TIKTOK,TOPO,4915155,10552,32778.93000000001,2863,3,0,10,0.0021468295506448932,0.2713229719484458,11.449154732797767,0.0034928396786587496,0.001047851903597625,10926.310000000003,0.0,,6.668951436933323e-06
2025-01-15,SEARCH,GENERICA,FUNDO,285942,12620,62980.316098,14666,293,21,1495,0.04413482454483776,1.1621236133122028,4.294307657029865,0.1019364516568935,0.0199781808264012,214.94988429351537,0.07167235494880546,2999.0626713333336,35.223890435123046
2025-01-15,META,META,FUNDO,78385723,313409,1000908.6300049999,121126,1314,13,5955,0.0039982918828215695,0.3864790098561305,8.263367320022125,0.04916368079520499,0.010848207651536417,761.7265068531202,0.00989345509893455,76992.97153884615,137.69550557229329
2025-01-15,SEARCH,DV360,MEIO,18078494,841568,95606.58208599998,10196,2,0,3,0.0465507801700739,0.01211547967603331,9.376871526677126,0.00029423303256178896,0.00019615535504119262,47803.29104299999,0.0,,0.11360529640623215
2025-01-15,META,META,TOPO,9141396,33010,43444.739999,4699,0,0,1,0.003611045840263347,0.14235080278703424,9.245528835709726,0.00021281123643328368,0.0,,,,4.752527950763756e-06
2025-01-15,SEARCH,OPORTUNIDADES,FUNDO,354741,17804,86533.063677,14879,279,5,1905,0.05018872924189761,0.83571107616266,5.815784910074601,0.1280327979030849,0.018751260165333693,310.1543500967742,0.017921146953405017,17306.6127354,39.621366152472525
2025-01-15,SEARCH,MICROSOFT,FUNDO,147902,6410,30104.57,6290,135,8,913,0.04333950859352815,0.9812792511700468,4.786100158982512,0.1451510333863275,0.021462639109697933,222.99681481481483,0.05925925925925926,3763.07125,28.725734732824428
2025-01-15,DEMAND GEN,DEMAND GEN,MEIO,78352960,2289105,196451.82710599998,669988,28,1,259,0.029215297035364074,0.2926855692508644,0.2932169338943384,0.0003865740878941115,4.17917932858499e-05,7016.1366823571425,0.03571428571428571,196451.82710599998,0.08582036521085751
2025-01-15,SEARCH,CURSOS,FUNDO,710703,41075,288506.49516100006,31194,612,61,2806,0.05779488759721008,0.7594400486914181,9.248781661890108,0.0899531961274604,0.019619157530294286,471.41584176633995,0.09967320261437909,4729.6146747704925,84.40798571123466
2025-01-14,DEMAND GEN,DEMAND GEN,FUNDO,7925481,93542,126283.48377600001,39281,141,1,784,0.01180269058748611,0.4199290158431507,3.2148744628700903,0.019958758687406125,0.003589521651689112,895.6275445106384,0.0070921985815602835,126283.48377600001,136.52268516324324
2025-01-14,SEARCH,CURSOS,FUNDO,578688,30805,220001.70182100002,25995,717,64,2992,0.053232484516699846,0.8438565167992209,8.463231460703982,0.11509905751105982,0.027582227351413732,306.83640421338913,0.08926080892608089,3437.5265909531254,59.31563812914533
2025-01-14,PMAX,PMAX,FUNDO,4903817,112075,530833.622521,72827,1209,7,6292,0.02285464567703077,0.6498059335266563,7.288967313235475,0.08639652875993793,0.01660098589808725,439.068339554177,0.005789909015715467,75833.37464585714,70.76838055205972
2025-01-14,SEARCH,MICROSOFT,FUNDO,264908,4503,23103.670000000006,5231,132,9,691,0.01699835414559017,1.1616699977792582,4.416683234563182,0.13209711336264576,0.025234180844962723,175.02780303030306,0.06818181818181818,2567.074444444445,28.07250303766708
2025-01-14,VALIDAÇÃO,VALIDAÇÃO,TOPO,0,0,0.0,1,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-14,SEARCH,MICROSOFT,MEIO,12601938,80145,41417.329999999994,28402,13,3,79,0.006359736097733539,0.35438268138998064,1.4582539961974508,0.0027814942609675373,0.00045771424547567073,3185.9484615384613,0.23076923076923078,13805.776666666665,0.5167799613201073
2025-01-14,SEARCH,MARCAS,FUNDO,115140,44766,69731.547266,41592,1887,11,7888,0.3887962480458572,0.9290979761426083,1.6765615326505097,0.1896518561261781,0.04536930178880554,36.95365514891362,0.005829358770535241,6339.231569636363,7.133662124398977
2025-01-14,SEARCH,DV360,TOPO,26279322,58707,123670.13427499995,1393,0,0,2,0.0022339617437618824,0.02372800517825813,88.77970874012918,0.0014357501794687725,0.0,,,,4.705986489111094e-06
2025-01-14,TIKTOK,TIKTOK,TOPO,6230682,13555,41890.09,3457,6,0,16,0.002175524284500477,0.2550350424197713,12.117468903673705,0.0046282904252241824,0.0017356089094590686,6981.681666666666,0.0,,6.723194988927375e-06
2025-01-14,TIKTOK,TIKTOK,FUNDO,16302702,98079,92914.35999999999,77955,40,2,184,0.006016119291145725,0.7948184626678494,1.191897376691681,0.0023603360913347442,0.0005131165415945097,2322.8589999999995,0.05,46457.17999999999,414.79624999999993
2025-01-14,SEARCH,GENERICA,FUNDO,280234,12715,56498.16522,14199,344,27,1675,0.045372795592255044,1.1167125442390877,3.979024242552293,0.11796605394746108,0.02422705824353828,164.23885238372094,0.07848837209302326,2092.524637777778,27.983241812778605
2025-01-14,SEARCH,SEARCH,MEIO,31600,1583,7457.628788,677,1,0,12,0.05009493670886076,0.42766898294377764,11.015699834564254,0.01772525849335303,0.0014771048744460858,7457.628788,0.0,,4.711073144662034
2025-01-14,DEMAND GEN,DEMAND GEN,MEIO,69607776,1977377,194867.142937,655209,32,1,228,0.02840741528647604,0.3313525948769506,0.2974121889916042,0.0003479805680324904,4.8839377969472335e-05,6089.59821678125,0.03125,194867.142937,0.0985483005704021
2025-01-14,META,META,FUNDO,49778531,242830,806959.1800039998,101480,1559,10,6591,0.004878207434445986,0.4179055306181279,7.9519036263697265,0.06494875837603468,0.01536263303113914,517.6133290596536,0.006414368184733804,80695.91800039998,99.01339631950918
2025-01-14,TIKTOK,TIKTOK,CAPTACAO,0,0,0.0,28,0,0,1,,,0.0,0.03571428571428571,0.0,,,,
2025-01-14,SEARCH,SEARCH,FUNDO,90170,2813,25436.65831,2193,121,0,344,0.03119662859044028,0.7795947387131177,11.599023397172822,0.1568627450980392,0.055175558595531235,210.22031661157024,0.0,,54.70249098924731
2025-01-14,META,META,MEIO,27257673,387532,201574.130003,209050,3,1,35,0.014217354504179429,0.5394393237203637,0.9642388423965559,0.00016742406122937097,1.435063381966037e-05,67191.37666766667,0.3333333333333333,201574.130003,0.5201483490473044
2025-01-14,SEARCH,DV360,MEIO,34506126,1641228,198194.80848300003,40447,1,0,2,0.047563380484960845,0.02464435166838489,4.900111466437561,4.944742502534181e-05,2.4723712512670904e-05,198194.80848300003,0.0,,0.12076007019317245
2025-01-14,SEARCH,OPORTUNIDADES,MEIO,620166,59940,95270.37769000001,13082,20,3,1781,0.09665154168400074,0.21825158491825158,7.282554478672987,0.1361412628038526,0.0015288182235132244,4763.5188845,0.15,31756.792563333336,1.5894290572238907
2025-01-14,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,27,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-14,SEARCH,MICROSOFT,TOPO,753607,1170,5017.180000000001,354,0,0,0,0.0015525333496106061,0.30256410256410254,14.172824858757066,0.0,0.0,,,,6.6575549324780705e-06
2025-01-14,META,META,TOPO,8600354,33250,42800.189997,4760,1,0,2,0.0038661199294819726,0.1431578947368421,8.991636553991597,0.0004201680672268908,0.0002100840336134454,42800.189997,0.0,,4.976561429564411e-06
2025-01-14,TIKTOK,TIKTOK,MEIO,16201914,197013,61381.77999999997,71484,0,0,11,0.012159859631399105,0.3628390004720501,0.8586785854177155,0.00015388058866319735,0.0,,,,0.3115620796597177
2025-01-14,SEARCH,OPORTUNIDADES,FUNDO,394345,17349,80434.96749000001,15325,379,4,2775,0.04399447184571885,0.8833362153438239,5.248611255464927,0.18107667210440456,0.02473083197389886,212.22946567282324,0.010554089709762533,20108.741872500003,25.50252615409005
2025-01-13,SEARCH,MICROSOFT,TOPO,391499,1090,3899.8399999999997,396,0,0,0,0.00278417058536548,0.363302752293578,9.848080808080807,0.0,0.0,,,,9.96130258314836e-06
2025-01-13,DEMAND GEN,DEMAND GEN,MEIO,65979680,1833336,188346.86655300003,606048,47,1,376,0.0277863730166621,0.3305711555328647,0.3107787940113655,0.0006204129045884154,7.755161307355193e-05,4007.3801394255324,0.02127659574468085,188346.86655300003,0.10273450505144721
2025-01-13,DEMAND GEN,DEMAND GEN,FUNDO,6545384,77556,99959.07830699999,28434,151,1,1020,0.011848961038802307,0.3666254061581309,3.5154771860097065,0.03587254695083351,0.0053105437152704505,661.980651039735,0.006622516556291391,99959.07830699999,85.36215056105891
2025-01-13,PMAX,PMAX,FUNDO,6254260,191686,608730.0273020001,108626,1658,7,9270,0.030648869730391767,0.566687186335987,5.603907234934547,0.08533868502936681,0.015263380774400235,367.14718172617614,0.004221954161640531,86961.4324717143,55.703699423682295
2025-01-13,META,META,TOPO,10062006,35752,48503.160001000004,5062,1,1,3,0.0035531682251034235,0.14158648467218618,9.581817463650731,0.0005926511260371395,0.00019755037534571315,48503.160001000004,1.0,48503.160001000004,4.820426463768756e-06
2025-01-13,SEARCH,SEARCH,MEIO,220,15,68.72,9,0,0,0,0.06818181818181818,0.6,7.635555555555555,0.0,0.0,,,,4.581333333333333
2025-01-13,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,13,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-13,SEARCH,SEARCH,FUNDO,110937,4046,32407.216576000003,3116,157,3,613,0.03647115029250836,0.7701433514582303,10.400262059050066,0.19672657252888318,0.05038510911424904,206.41539220382168,0.01910828025477707,10802.405525333334,42.087294254545455
2025-01-13,TIKTOK,TIKTOK,MEIO,11133006,139706,41137.83999999999,51626,2,0,21,0.01254881206387565,0.36953316249838947,0.7968434509743151,0.00040677178166040367,3.8740169681943204e-05,20568.919999999995,0.0,,0.29446008045466904
2025-01-13,TIKTOK,TIKTOK,FUNDO,14482442,60546,91241.48999999999,50657,53,2,260,0.0041806485397973625,0.8366696396128563,1.8011625244290028,0.005132558185443275,0.001046252245494206,1721.5375471698112,0.03773584905660377,45620.744999999995,291.506357827476
2025-01-13,SEARCH,OPORTUNIDADES,FUNDO,1052348,56562,281290.512748,39024,1146,6,9758,0.05374837981352176,0.6899331706799618,7.208141470582206,0.25005125051250515,0.029366543665436656,245.45419960558462,0.005235602094240838,46881.752124666666,25.797002269625825
2025-01-13,META,META,FUNDO,38387934,187333,622636.5099980001,75457,1643,7,7354,0.00487999692820145,0.4027960903845025,8.251540745033596,0.09745948023377553,0.021773990484646885,378.9631832002435,0.00426049908703591,88948.07285685716,69.20490274513728
2025-01-13,SEARCH,DV360,MEIO,36917651,2163044,309140.84109199984,96627,5,0,21,0.05859105174378511,0.04467176811937251,3.1993215259916985,0.00021733055978142755,5.174537137653037e-05,61828.168218399966,0.0,,0.14291934934841818
2025-01-13,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,49,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-13,SEARCH,MICROSOFT,MEIO,9969749,62173,32630.119999999995,22117,7,3,58,0.0062361650228105045,0.3557331960819005,1.475341140299317,0.0026224171451824387,0.00031649862097029435,4661.445714285714,0.42857142857142855,10876.706666666665,0.5248278191497916
2025-01-13,SEARCH,DV360,TOPO,35386857,208791,223807.01291800008,11238,0,0,1,0.005900241437096264,0.05382415908731698,19.91519958337783,8.898380494749955e-05,0.0,,,,6.324580137704801e-06
2025-01-13,SEARCH,MICROSOFT,FUNDO,101630,4521,23997.599999999995,5178,188,8,763,0.04448489619206927,1.1453218314532183,4.634530706836616,0.1473541908072615,0.03630745461568173,127.64680851063827,0.0425531914893617,2999.6999999999994,25.234069400630908
2025-01-13,TIKTOK,TIKTOK,TOPO,6331181,13914,41892.83,3773,4,0,19,0.002197694237457435,0.2711657323559005,11.103320964749537,0.005035780545984627,0.0010601643254704478,10473.2075,0.0,,6.616906071710792e-06
2025-01-13,SEARCH,MARCAS,FUNDO,138048,56328,88071.68733700001,48432,2511,12,11112,0.40803198887343534,0.8598210481465701,1.8184606734596962,0.2294350842418236,0.05184588701684836,35.07434780446038,0.0047789725209080045,7339.3072780833345,6.4649260322249145
2025-01-13,META,META,MEIO,22863594,348094,157901.51000599997,183202,5,0,35,0.01522481548613923,0.5263003671422087,0.8618983963384678,0.0001910459492800297,2.729227846857567e-05,31580.302001199994,0.0,,0.45361744243221647
2025-01-13,SEARCH,CURSOS,FUNDO,760547,43457,258434.370104,32407,999,73,4254,0.057139138015139104,0.7457256598476655,7.974646530194094,0.1312679359397661,0.030826673249606567,258.69306316716717,0.07307307307307308,3540.196850739726,49.19748145897582
2025-01-13,SEARCH,OPORTUNIDADES,MEIO,275323,53553,100717.75083199999,15812,12,0,1789,0.19450972130915326,0.29525890239575747,6.369703442448772,0.11314191753098912,0.0007589172780166962,8393.145902666665,0.0,,1.8807116470039025
2025-01-13,SEARCH,GENERICA,FUNDO,318290,16550,69764.52294100002,17426,487,29,2379,0.05199660686795061,1.052930513595166,4.003473140192816,0.13652014231607942,0.02794674624124871,143.25364053593432,0.059548254620123205,2405.6732048620697,24.342122449755763
2025-01-12,SEARCH,OPORTUNIDADES,FUNDO,38893,1265,7590.065948999999,1545,24,3,160,0.03252513305736251,1.2213438735177866,4.912664044660193,0.10355987055016182,0.015533980582524271,316.25274787499995,0.125,2530.0219829999996,41.25035841847826
2025-01-12,SEARCH,MICROSOFT,FUNDO,1272590,11213,13525.220000000001,7284,42,6,192,0.008811164632756819,0.649603139213413,1.8568396485447558,0.026359143327841845,0.005766062602965404,322.0290476190477,0.14285714285714285,2254.2033333333334,57.80008547008548
2025-01-12,SEARCH,DV360,TOPO,25125336,23901,125587.031587,977,0,0,1,0.0009512708606165505,0.040876950755198524,128.54353284237462,0.0010235414534288639,0.0,,,,4.998421974814585e-06
2025-01-12,SEARCH,GENERICA,FUNDO,117700,6212,23595.544675999998,6757,112,17,516,0.052778249787595585,1.0877334191886672,3.4920148995116174,0.07636525085096936,0.016575403285481724,210.67450603571427,0.15178571428571427,1387.9732162352939,37.57252336942675
2025-01-12,META,META,FUNDO,38938630,179698,549592.0099999999,71739,921,4,3478,0.0046149029896532055,0.3992198021124331,7.660993462412354,0.048481300269030796,0.012838205160373019,596.7339956568945,0.004343105320304018,137398.00249999997,124.93566947033415
2025-01-12,SEARCH,MICROSOFT,TOPO,6,0,0.02,91,0,0,0,0.0,,0.00021978021978021978,0.0,0.0,,,,3.3333333333333333e-06
2025-01-12,SEARCH,DV360,MEIO,19946122,1056666,132277.44055300008,21318,0,0,3,0.052976012078939455,0.02017477613550545,6.204964844403794,0.00014072614691809738,0.0,,,,0.12518377666452793
2025-01-12,SEARCH,MICROSOFT,MEIO,3232292,22527,10520.779999999997,7788,2,1,6,0.006969357966421351,0.3457184711679318,1.350896250642013,0.0007704160246533128,0.00025680534155110427,5260.3899999999985,0.5,10520.779999999997,0.46702978647844795
2025-01-12,DEMAND GEN,DEMAND GEN,FUNDO,2447356,28746,35467.011865,9186,17,1,79,0.011745737032127734,0.3195575036526821,3.860985397888091,0.008600043544524276,0.001850642281733072,2086.2948155882355,0.058823529411764705,35467.011865,369.4480402604167
2025-01-12,SEARCH,OPORTUNIDADES,MEIO,86952,5213,12062.401182,4218,0,0,101,0.05995261753611188,0.8091310186073278,2.8597442347083923,0.023944997629208157,0.0,,,,2.313907765586035
2025-01-12,VALIDAÇÃO,VALIDAÇÃO,FUNDO,0,0,0.0,6,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-12,DEMAND GEN,DEMAND GEN,MEIO,31354990,866799,62419.129805,284534,11,1,46,0.02764469068559741,0.32825833901515805,0.21937318494450575,0.00016166784988788687,3.86597032340599e-05,5674.466345909091,0.09090909090909091,62419.129805,0.07201107731434854
2025-01-12,TIKTOK,TIKTOK,MEIO,8533521,58996,31044.680000000015,26339,0,0,1,0.006913441708293681,0.4464539968811445,1.1786582634116716,3.796651353506208e-05,0.0,,,,0.5262166926571296
2025-01-12,META,META,TOPO,13010287,53509,55680.930001,8507,1,0,2,0.004112822415062788,0.158982601057766,6.545307394028447,0.00023510050546608676,0.00011755025273304338,55680.930001,0.0,,4.27976185313975e-06
2025-01-12,SEARCH,CURSOS,FUNDO,252042,15104,87766.59575099999,11956,284,39,1125,0.05992652018314408,0.7915783898305084,7.340799243141518,0.0940950150552024,0.023753763800602207,309.03730898239434,0.13732394366197184,2250.4255320769225,62.289989887154
2025-01-12,META,META,MEIO,11241433,209028,75141.55,121844,2,0,13,0.018594426529073296,0.5829075530550931,0.6167029152030465,0.00010669380519352614,1.641443156823479e-05,37570.775,0.0,,0.3594807872629504
2025-01-12,SEARCH,SEARCH,FUNDO,14308,311,3119.7175209999996,276,11,0,27,0.021736091696952755,0.887459807073955,11.303324351449273,0.09782608695652174,0.03985507246376811,283.6106837272727,0.0,,82.09782949999999
2025-01-12,PMAX,PMAX,FUNDO,7175130,188153,283493.341628,71189,540,7,2112,0.02622293951468475,0.37835697544020025,3.9822632938796727,0.02966750481113655,0.007585441571029232,524.9876696814815,0.012962962962962963,40499.048804000005,106.89794179034692
2025-01-12,TIKTOK,TIKTOK,FUNDO,17528684,60389,89998.21000000002,50643,34,2,137,0.0034451530987722754,0.8386129924323966,1.7771105582212747,0.002705210986710898,0.000671366230278617,2647.006176470589,0.058823529411764705,44999.10500000001,526.305321637427
2025-01-12,TIKTOK,TIKTOK,TOPO,4244276,8881,22431.89,3032,4,0,7,0.002092465240243566,0.3414029951582029,7.398380606860158,0.002308707124010554,0.0013192612137203166,5607.9725,0.0,,5.285210009905105e-06
2025-01-12,SEARCH,MARCAS,FUNDO,37541,15491,25151.687128999994,15443,541,7,2365,0.41264217788551183,0.9969014266348202,1.6286788272356403,0.1531438192061128,0.03503205335750826,46.491103750462095,0.012939001848428836,3593.0981612857136,8.655088482105986
2025-01-12,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,37,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-11,SEARCH,OPORTUNIDADES,MEIO,72265,5180,12022.1716,3710,2,0,85,0.07168061994049678,0.7162162162162162,3.2404775202156335,0.022911051212938006,0.0005390835579514825,6011.0858,0.0,,2.3208825482625484
2025-01-11,SEARCH,DV360,TOPO,23433147,23733,112356.97420100002,1001,0,0,1,0.0010127961045949142,0.04217755867357688,112.24472947152849,0.000999000999000999,0.0,,,,4.794788092312143e-06
2025-01-11,SEARCH,CURSOS,FUNDO,267369,13878,75529.87666899999,11001,244,33,1041,0.05190579311737711,0.7926934716817985,6.865728267339332,0.09462776111262612,0.022179801836196708,309.54867487295076,0.13524590163934427,2288.784141484848,58.7781141392996
2025-01-11,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,12,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-11,DEMAND GEN,DEMAND GEN,MEIO,31464822,857258,62983.686152999995,276310,9,1,50,0.027244965822466754,0.32231836856582263,0.22794573541674204,0.00018095617241504109,3.2572111034707395e-05,6998.187350333333,0.1111111111111111,62983.686152999995,0.07347109756106096
2025-01-11,SEARCH,MICROSOFT,FUNDO,1233761,7913,20871.519999999997,5310,66,6,298,0.006413721944525722,0.6710476431189183,3.930606403013182,0.05612052730696798,0.012429378531073447,316.2351515151515,0.09090909090909091,3478.586666666666,57.33934065934065
2025-01-11,VALIDAÇÃO,VALIDAÇÃO,FUNDO,0,0,0.0,2,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-11,PMAX,PMAX,FUNDO,3371990,73513,183622.94473,33793,402,6,1711,0.021801072956918615,0.45968740222817733,5.433756835143373,0.05063178764832953,0.011895954783535051,456.7734943532338,0.014925373134328358,30603.824121666665,86.90153560340747
2025-01-11,SEARCH,OPORTUNIDADES,FUNDO,25009,917,5349.361813,1293,26,2,120,0.03666679995201727,1.4100327153762269,4.137170775715391,0.09280742459396751,0.020108275328692964,205.74468511538464,0.07692307692307693,2674.6809065,36.63946447260274
2025-01-11,META,META,TOPO,12104222,50730,53706.16000100001,8514,0,0,3,0.004191099601444852,0.16782968657599054,6.307982147169369,0.00035236081747709656,0.0,,,,4.4369774448122326e-06
2025-01-11,DEMAND GEN,DEMAND GEN,FUNDO,2280921,24594,35051.770094,8065,14,1,62,0.010782486548196978,0.3279255102870619,4.346158722132672,0.0076875387476751395,0.001735895846249225,2503.6978638571427,0.07142857142857142,35051.770094,461.2075012368421
2025-01-11,SEARCH,DV360,MEIO,17834991,935693,119435.79011899995,10592,0,0,0,0.05246388966498497,0.011319952163797314,11.276037586763591,0.0,0.0,,,,0.12764420607934435
2025-01-11,SEARCH,MARCAS,FUNDO,37288,14816,23387.021953999996,15666,525,9,2382,0.3973396266895516,1.0573704103671706,1.4928521609855736,0.1520490233626963,0.03351206434316354,44.54670848380952,0.017142857142857144,2598.5579948888885,8.045071191606466
2025-01-11,TIKTOK,TIKTOK,MEIO,7360171,51217,26584.58,21850,0,0,2,0.006958669846121782,0.426616162602261,1.2166855835240276,9.153318077803204e-05,0.0,,,,0.5190577347365133
2025-01-11,SEARCH,SEARCH,FUNDO,15413,391,3632.7801,306,21,0,35,0.025368195678972295,0.782608695652174,11.871830392156863,0.11437908496732026,0.06862745098039216,172.98952857142856,0.0,,64.87107321428572
2025-01-11,META,META,MEIO,8105267,179060,63735.299999999996,105487,0,0,5,0.022091807709727514,0.589115380319446,0.604200517599325,4.739920558931432e-05,0.0,,,,0.3559438177147325
2025-01-11,META,META,FUNDO,29228851,129635,388507.5500040001,53440,685,7,2707,0.004435172631315545,0.4122343502912022,7.269976609356289,0.05065494011976048,0.01281811377245509,567.1643065751826,0.010218978102189781,55501.07857200001,114.53642393985851
2025-01-11,SEARCH,MICROSOFT,MEIO,4311292,28761,12726.749999999993,9765,1,0,10,0.006671086068862884,0.3395222697402733,1.3033026113671267,0.0010240655401945725,0.00010240655401945725,12726.749999999993,0.0,,0.44250026076979215
2025-01-11,TIKTOK,TIKTOK,TOPO,4953996,10428,29008.570000000003,2849,4,0,8,0.002104967383905841,0.2732067510548523,10.182018252018253,0.002808002808002808,0.001404001404001404,7252.142500000001,0.0,,5.855590113516443e-06
2025-01-11,TIKTOK,TIKTOK,FUNDO,17413894,62923,101070.94000000003,51995,23,2,121,0.003613379063867048,0.8263274160481858,1.9438588325800563,0.002327146841042408,0.0004423502259832676,4394.388695652176,0.08695652173913043,50535.470000000016,701.881527777778
2025-01-11,SEARCH,GENERICA,FUNDO,106656,5493,20759.778782999994,5607,108,12,509,0.05150202520252025,1.0207536865101037,3.702475260032102,0.09077938291421438,0.019261637239165328,192.22017391666662,0.1111111111111111,1729.9815652499994,33.64631893517017
2025-01-10,DEMAND GEN,DEMAND GEN,FUNDO,2187665,17053,35983.84944400001,5843,17,1,117,0.007795069171925318,0.3426376590629215,6.158454465856582,0.02002396029436933,0.0029094643162758858,2116.6970261176475,0.058823529411764705,35983.84944400001,268.5361898805971
2025-01-10,TIKTOK,TIKTOK,FUNDO,13542104,57044,84110.12,46636,21,2,113,0.004212343960731656,0.8175443517284903,1.8035449009349,0.002423020842267776,0.00045029590874002916,4005.2438095238094,0.09523809523809523,42055.06,627.6874626865671
2025-01-10,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,8,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-10,SEARCH,OPORTUNIDADES,MEIO,66264,4566,11320.800249999998,3224,0,0,83,0.06890619340818543,0.7060884800700832,3.511414469602977,0.02574441687344913,0.0,,,,2.4793693057380635
2025-01-10,SEARCH,DV360,TOPO,9916809,14159,44911.62654,664,0,0,1,0.001427777826516574,0.046895967229324105,67.63799177710843,0.0015060240963855422,0.0,,,,4.528838514485859e-06
2025-01-10,DEMAND GEN,DEMAND GEN,MEIO,32116904,885383,65357.107654,299734,14,1,61,0.027567507752303894,0.3385359782150775,0.2180503635023054,0.00020351378222023528,4.67080811652999e-05,4668.364832428571,0.07142857142857142,65357.107654,0.0738178931084062
2025-01-10,SEARCH,MICROSOFT,FUNDO,1024726,10104,27094.039999999994,7757,131,8,614,0.009860196774552417,0.7677157561361837,3.492850328735335,0.07915431223411112,0.01688797215418332,206.82473282442743,0.061068702290076333,3386.754999999999,36.367838926174485
2025-01-10,SEARCH,DV360,MEIO,6243071,213805,53465.75961099999,4562,0,0,0,0.03424676733613954,0.021337199784850682,11.719807016878558,0.0,0.0,,,,0.2500678637590327
2025-01-10,SEARCH,MICROSOFT,MEIO,5332301,30543,13371.829999999996,10467,2,1,15,0.005727921210749356,0.34269718102347513,1.2775226903601793,0.0014330753797649756,0.00019107671730199676,6685.914999999998,0.5,13371.829999999996,0.4378034246799593
2025-01-10,SEARCH,CURSOS,FUNDO,406832,23169,129246.3408479999,17073,301,44,1580,0.05694979745939356,0.7368898096594587,7.57021852328237,0.09254378258068295,0.017630176301763018,429.3898367043186,0.1461794019933555,2937.4168374545434,68.71150496969692
2025-01-10,SEARCH,MARCAS,FUNDO,67840,25793,40679.555232,27217,886,9,3957,0.3802034198113208,1.0552087775753112,1.494637734945071,0.14538707425506117,0.03255318367196972,45.9137192234763,0.010158013544018058,4519.9505813333335,8.399660382407598
2025-01-10,TIKTOK,TIKTOK,CAPTACAO,0,0,0.0,10,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-10,TIKTOK,TIKTOK,MEIO,7657065,51934,28322.630000000005,21791,0,0,2,0.006782494336929359,0.41959024916239845,1.2997398008352075,9.17810105089257e-05,0.0,,,,0.5453581468787307
2025-01-10,SEARCH,OPORTUNIDADES,FUNDO,40118,1411,8757.765889,1897,49,3,233,0.035171244827758116,1.3444365698086465,4.616639899314707,0.12282551396942541,0.025830258302583026,178.72991610204082,0.061224489795918366,2919.2552963333333,31.05590740780142
2025-01-10,PMAX,PMAX,FUNDO,2441482,66002,241124.784581,37322,525,7,2254,0.027033580423693478,0.5654677130996031,6.460660859037565,0.06039333369058464,0.014066770269546112,459.28530396380955,0.013333333333333334,34446.39779728572,86.76674508132422
